id,text,selected_text,sentiment
2310,আশশাফুলকে দলে চাই,আশশাফুলকে দলে চাই,neutral
2311,আমরা অল বাং গালি আবার দেখতে চাই,আমরা অল বাং গালি আবার দেখতে চাই,neutral
2312,আশরাফুলকে চাই।,আশরাফুলকে চাই।,neutral
2313,আশরাফু‌কে আমরা চাই,আশরাফু‌কে আমরা চাই,neutral
2314,আশরাফুল ভাইকে দলে চাই।,আশরাফুল ভাইকে দলে চাই।,neutral
2315,আশরাফুল ভাই কে আবার চাই দলে,আশরাফুল ভাই কে আবার চাই দলে,neutral
2316,সত্যিই আমার কাছে মনে হচ্ছে আজ যদি আশরাফুল কে নিয়ে খেলা করতেন বিসিবি একাদশ তাহলে আজ আমরা নিহাধ ট্রফি চ্যাম্পিয়ন হতাম। 10000000000% সত্য ।,সত্যিই আমার কাছে মনে হচ্ছে আজ যদি আশরাফুল কে নিয়ে খেলা করতেন বিসিবি একাদশ তাহলে আজ আমরা নিহাধ ট্রফি চ্যাম্পিয়ন হতাম। 10000000000% সত্য ।,neutral
2317,আবার চাই,আবার চাই,neutral
2318,"এসব নাটক না করে, আশাফুলকে তাড়াতাড়ি দলে পেরানো হক","এসব নাটক না করে, আশাফুলকে তাড়াতাড়ি দলে পেরানো হক",neutral
2319,আশরাফুল তুমি তাড়াতাড়ি দলে ফিরে আসো তোমাকে বাংলাদেশ দলে খুব প্রোয়োজন,আশরাফুল তুমি তাড়াতাড়ি দলে ফিরে আসো তোমাকে বাংলাদেশ দলে খুব প্রোয়োজন,neutral
2320,দলে চাই,দলে চাই,neutral
